X	Y	GEO_ID_GRP	BLKGRP	GRPLABEL_TRIM	TRACT_LBL	TRTLABEL_COMP	TRTLABEL_TRIM	COUNTY	STATE	TRACT_ID	GROUP_AREA	GROUP_PERI
-122.3570262	47.64868499	530330060004	60004	60.0 4	Tract 006000	6000	60	33	53	53033006000	3426176.611	14310.92069
-122.3199696	47.64816241	530330061001	61001	61.0 1	Tract 006100	6100	61	33	53	53033006100	3138365.254	11179.59302
-122.3197516	47.64258299	530330061002	61002	61.0 2	Tract 006100	6100	61	33	53	53033006100	6710847.274	18257.10869
-122.3245253	47.64650421	530330061003	61003	61.0 3	Tract 006100	6100	61	33	53	53033006100	3556962.826	10895.1248
-122.3259684	47.64136726	530330061004	61004	61.0 4	Tract 006100	6100	61	33	53	53033006100	2573004.633	8607.774949
-122.2977858	47.63692024	530330062001	62001	62.0 1	Tract 006200	6200	62	33	53	53033006200	18845753.23	27137.68988
-122.3059177	47.6412859	530330062002	62002	62.0 2	Tract 006200	6200	62	33	53	53033006200	6311974.296	13633.97986
-122.309043	47.63587864	530330062003	62003	62.0 3	Tract 006200	6200	62	33	53	53033006200	6532355.818	13453.32698
-122.2786296	47.63893311	530330063001	63001	63.0 1	Tract 006300	6300	63	33	53	53033006300	15326402.44	22702.07003
-122.2816403	47.63006734	530330063002	63002	63.0 2	Tract 006300	6300	63	33	53	53033006300	9890137.332	19744.5614
-122.2826923	47.63775032	530330063003	63003	63.0 3	Tract 006300	6300	63	33	53	53033006300	5477077.08	14488.85341
-122.2894558	47.63403145	530330063004	63004	63.0 4	Tract 006300	6300	63	33	53	53033006300	12079004.83	18099.56624
-122.2995558	47.62807969	530330064001	64001	64.0 1	Tract 006400	6400	64	33	53	53033006400	3237042.831	8167.568233
-122.3105848	47.62878769	530330064002	64002	64.0 2	Tract 006400	6400	64	33	53	53033006400	2502838.827	7121.61103
-122.3054847	47.62876225	530330064003	64003	64.0 3	Tract 006400	6400	64	33	53	53033006400	3986836.338	8278.479682
-122.3168732	47.63387803	530330065001	65001	65.0 1	Tract 006500	6500	65	33	53	53033006500	7354163.538	11974.84285
-122.3228694	47.62689306	530330065002	65002	65.0 2	Tract 006500	6500	65	33	53	53033006500	2051129.43	7315.748953
-122.3165709	47.62623762	530330065003	65003	65.0 3	Tract 006500	6500	65	33	53	53033006500	2946922.162	7454.01519
-122.3292192	47.62815286	530330066001	66001	66.0 1	Tract 006600	6600	66	33	53	53033006600	18185137.8	35710.83636
-122.3268273	47.63803368	530330066002	66002	66.0 2	Tract 006600	6600	66	33	53	53033006600	2792571.526	9455.648399
-122.3415643	47.63238148	530330067001	67001	67.0 1	Tract 006700	6700	67	33	53	53033006700	4626002.495	13057.42833
-122.3455527	47.62729978	530330067002	67002	67.0 2	Tract 006700	6700	67	33	53	53033006700	3184802.763	9256.328556
-122.3478666	47.63146154	530330067003	67003	67.0 3	Tract 006700	6700	67	33	53	53033006700	2090073.354	7594.989082
-122.3471648	47.63723466	530330067004	67004	67.0 4	Tract 006700	6700	67	33	53	53033006700	4357681.355	11775.33782
-122.3531791	47.63613073	530330068001	68001	68.0 1	Tract 006800	6800	68	33	53	53033006800	3342410.666	7972.108773
-122.3589663	47.63595742	530330068002	68002	68.0 2	Tract 006800	6800	68	33	53	53033006800	4386822.188	8612.95563
-122.364974	47.63717489	530330069001	69001	69.0 1	Tract 006900	6900	69	33	53	53033006900	2330454.008	6163.979701
-122.3667326	47.63308488	530330069002	69002	69.0 2	Tract 006900	6900	69	33	53	53033006900	2745427.495	8421.419084
-122.3656965	47.62968445	530330069003	69003	69.0 3	Tract 006900	6900	69	33	53	53033006900	2263719.929	7541.189929
-122.3704109	47.63754232	530330069004	69004	69.0 4	Tract 006900	6900	69	33	53	53033006900	2378532.529	7650.754158
-122.3536937	47.6300434	530330070001	70001	70.0 1	Tract 007000	7000	70	33	53	53033007000	2245393.918	6414.041956
-122.3625144	47.6257169	530330070002	70002	70.0 2	Tract 007000	7000	70	33	53	53033007000	726190.5812	3597.727041
-122.3533944	47.62641138	530330070003	70003	70.0 3	Tract 007000	7000	70	33	53	53033007000	2002388.991	6395.415616
-122.359205	47.63095039	530330070004	70004	70.0 4	Tract 007000	7000	70	33	53	53033007000	1280043.329	4529.591177
-122.3585706	47.62574654	530330070005	70005	70.0 5	Tract 007000	7000	70	33	53	53033007000	808015.1958	3835.842072
-122.3600223	47.62819595	530330070006	70006	70.0 6	Tract 007000	7000	70	33	53	53033007000	1617885.376	5296.212813
-122.3635609	47.62344918	530330071001	71001	71.0 1	Tract 007100	7100	71	33	53	53033007100	3110658.582	11556.78892
-122.3536076	47.62172846	530330071002	71002	71.0 2	Tract 007100	7100	71	33	53	53033007100	5937434.121	9474.646404
-122.342617	47.6199466	530330072001	72001	72.0 1	Tract 007200	7200	72	33	53	53033007200	8874136.195	18579.42923
-122.3440065	47.61711606	530330072002	72002	72.0 2	Tract 007200	7200	72	33	53	53033007200	1326768.969	5842.132574
-122.3479365	47.61759499	530330072003	72003	72.0 3	Tract 007200	7200	72	33	53	53033007200	673086.0832	3715.384926
-122.3310815	47.62233842	530330073001	73001	73.0 1	Tract 007300	7300	73	33	53	53033007300	3171053.59	8096.847338
-122.3320683	47.61741262	530330073002	73002	73.0 2	Tract 007300	7300	73	33	53	53033007300	2709216.264	6932.119589
-122.3363612	47.61987647	530330073003	73003	73.0 3	Tract 007300	7300	73	33	53	53033007300	4087143.745	12151.08523
-122.324821	47.62413022	530330074011	74011	74.01 1	Tract 007401	7401	74.01	33	53	53033007401	633242.1099	3200.30364
-122.3219909	47.6230741	530330074012	74012	74.01 2	Tract 007401	7401	74.01	33	53	53033007401	778584.1301	4007.550942
-122.3274285	47.62260352	530330074013	74013	74.01 3	Tract 007401	7401	74.01	33	53	53033007401	661494.1585	5600.138822
-122.324849	47.62200177	530330074014	74014	74.01 4	Tract 007401	7401	74.01	33	53	53033007401	718559.5754	3357.253397
-122.3238989	47.61989662	530330074021	74021	74.02 1	Tract 007402	7402	74.02	33	53	53033007402	1216002.931	5212.491583
-122.323386	47.61757508	530330074022	74022	74.02 2	Tract 007402	7402	74.02	33	53	53033007402	795584.8579	4004.032873
-122.3265773	47.61811596	530330074023	74023	74.02 3	Tract 007402	7402	74.02	33	53	53033007402	671546.9511	3867.25795
-122.314173	47.62212824	530330075001	75001	75.0 1	Tract 007500	7500	75	33	53	53033007500	1173476.601	4628.287266
-122.3141636	47.61706102	530330075002	75002	75.0 2	Tract 007500	7500	75	33	53	53033007500	1483530.893	5658.472425
-122.3183196	47.62268434	530330075003	75003	75.0 3	Tract 007500	7500	75	33	53	53033007500	1485160.245	4886.918756
-122.3188127	47.61362489	530330075004	75004	75.0 4	Tract 007500	7500	75	33	53	53033007500	2551659.333	9127.409649
-122.3195509	47.61816502	530330075005	75005	75.0 5	Tract 007500	7500	75	33	53	53033007500	1935697.373	6850.054237
-122.3075082	47.62422888	530330076001	76001	76.0 1	Tract 007600	7600	76	33	53	53033007600	1836608.231	6502.162833
-122.3052905	47.62070366	530330076002	76002	76.0 2	Tract 007600	7600	76	33	53	53033007600	2297701.773	6509.085614
-122.3102607	47.62105119	530330076003	76003	76.0 3	Tract 007600	7600	76	33	53	53033007600	2021064.192	6101.595411
-122.2940674	47.61919624	530330077001	77001	77.0 1	Tract 007700	7700	77	33	53	53033007700	4256266.355	11335.94297
-122.2989801	47.62304424	530330077002	77002	77.0 2	Tract 007700	7700	77	33	53	53033007700	2505278.221	7104.937618
-122.2992848	47.61519624	530330077003	77003	77.0 3	Tract 007700	7700	77	33	53	53033007700	2611584.585	6606.451561
-122.2997455	47.61917758	530330077004	77004	77.0 4	Tract 007700	7700	77	33	53	53033007700	2018079.058	6726.127126
-122.2891898	47.60219549	530330078001	78001	78.0 1	Tract 007800	7800	78	33	53	53033007800	39239869.23	43206.12846
-122.2878514	47.60922606	530330078002	78002	78.0 2	Tract 007800	7800	78	33	53	53033007800	5267615.519	14807.15479
-122.2901769	47.61345632	530330078003	78003	78.0 3	Tract 007800	7800	78	33	53	53033007800	3361307.127	10791.86267
-122.2882557	47.61986571	530330078004	78004	78.0 4	Tract 007800	7800	78	33	53	53033007800	5438158.143	11188.3235
-122.3041017	47.61386177	530330079001	79001	79.0 1	Tract 007900	7900	79	33	53	53033007900	2078484.713	8607.01238
-122.3070187	47.61391911	530330079002	79002	79.0 2	Tract 007900	7900	79	33	53	53033007900	1989342.79	6674.927621
-122.3108288	47.61223536	530330079003	79003	79.0 3	Tract 007900	7900	79	33	53	53033007900	1322715.616	4666.013976
-122.3108074	47.61527617	530330079004	79004	79.0 4	Tract 007900	7900	79	33	53	53033007900	823923.9705	3637.640469
-122.3091682	47.61756764	530330079005	79005	79.0 5	Tract 007900	7900	79	33	53	53033007900	1303509.052	5367.659153
-122.3503929	47.61681952	530330080011	80011	80.01 1	Tract 008001	8001	80.01	33	53	53033008001	1048304.883	4503.974927
-122.3461204	47.61431593	530330080012	80012	80.01 2	Tract 008001	8001	80.01	33	53	53033008001	746075.4555	3603.747678
-122.3552197	47.61635581	530330080013	80013	80.01 3	Tract 008001	8001	80.01	33	53	53033008001	8558025.413	17894.76458
-122.3510075	47.61486012	530330080014	80014	80.01 4	Tract 008001	8001	80.01	33	53	53033008001	591667.3545	3125.155268
-122.352887	47.61597138	530330080015	80015	80.01 5	Tract 008001	8001	80.01	33	53	53033008001	201561.8185	1914.10218
-122.3425653	47.61176761	530330080021	80021	80.02 1	Tract 008002	8002	80.02	33	53	53033008002	1101838.777	4525.733184
-122.3474339	47.61234815	530330080022	80022	80.02 2	Tract 008002	8002	80.02	33	53	53033008002	1364585.057	4989.150743
-122.3381242	47.60532384	530330081001	81001	81.0 1	Tract 008100	8100	81	33	53	53033008100	7477042.803	14843.70303
-122.3342986	47.60683486	530330081002	81002	81.0 2	Tract 008100	8100	81	33	53	53033008100	4222379.886	10760.03508
-122.3410127	47.6088884	530330081003	81003	81.0 3	Tract 008100	8100	81	33	53	53033008100	1181086.035	6366.14423
-122.3331139	47.61079101	530330082001	82001	82.0 1	Tract 008200	8200	82	33	53	53033008200	2689968.53	8461.245158
-122.3289515	47.60827315	530330082002	82002	82.0 2	Tract 008200	8200	82	33	53	53033008200	656673.0337	3317.050502
-122.3297959	47.6111005	530330082003	82003	82.0 3	Tract 008200	8200	82	33	53	53033008200	600402.76	3891.328515
-122.3263463	47.60981907	530330083001	83001	83.0 1	Tract 008300	8300	83	33	53	53033008300	1182374.561	4363.182385
-122.3294282	47.61354185	530330083002	83002	83.0 2	Tract 008300	8300	83	33	53	53033008300	1373409.336	6047.465795
-122.3230029	47.61487995	530330084001	84001	84.0 1	Tract 008400	8400	84	33	53	53033008400	1585066.234	5691.015419
-122.3230385	47.61118093	530330084002	84002	84.0 2	Tract 008400	8400	84	33	53	53033008400	1609509.236	5420.360012
-122.3270825	47.6149948	530330084003	84003	84.0 3	Tract 008400	8400	84	33	53	53033008400	929963.8842	4441.472437
-122.3271679	47.60624216	530330085001	85001	85.0 1	Tract 008500	8500	85	33	53	53033008500	1773782.639	6944.019551
-122.322249	47.60558914	530330085002	85002	85.0 2	Tract 008500	8500	85	33	53	53033008500	1776425.45	6963.655575
-122.3255043	47.6032615	530330085003	85003	85.0 3	Tract 008500	8500	85	33	53	53033008500	1547732.992	5022.597551
-122.3147489	47.60900917	530330086001	86001	86.0 1	Tract 008600	8600	86	33	53	53033008600	2770171.668	8718.545598
-122.3186971	47.60804972	530330086002	86002	86.0 2	Tract 008600	8600	86	33	53	53033008600	2831245.568	8371.806334
-122.3165322	47.60323082	530330086003	86003	86.0 3	Tract 008600	8600	86	33	53	53033008600	2055271.445	7284.025057
-122.3079013	47.60821131	530330087001	87001	87.0 1	Tract 008700	8700	87	33	53	53033008700	3695259.382	8022.174619
-122.3047398	47.6040445	530330087002	87002	87.0 2	Tract 008700	8700	87	33	53	53033008700	1765554.791	5808.640115
-122.309841	47.60380917	530330087003	87003	87.0 3	Tract 008700	8700	87	33	53	53033008700	2422233.492	6503.970824
-122.2977123	47.61098968	530330088001	88001	88.0 1	Tract 008800	8800	88	33	53	53033008800	3554942.203	7876.063163
-122.2976083	47.60666366	530330088002	88002	88.0 2	Tract 008800	8800	88	33	53	53033008800	4347538.349	8606.290351
-122.2975469	47.6029554	530330088003	88003	88.0 3	Tract 008800	8800	88	33	53	53033008800	2307543.269	6774.595105
-122.2889933	47.5967305	530330089001	89001	89.0 1	Tract 008900	8900	89	33	53	53033008900	23280601.61	22431.96842
-122.2945935	47.59503794	530330089002	89002	89.0 2	Tract 008900	8900	89	33	53	53033008900	3280188.912	7429.225066
-122.2974022	47.59984328	530330089003	89003	89.0 3	Tract 008900	8900	89	33	53	53033008900	3162186.965	7619.994182
-122.2999711	47.59504508	530330089004	89004	89.0 4	Tract 008900	8900	89	33	53	53033008900	2503406.28	6945.647251
-122.3042701	47.59740063	530330090001	90001	90.0 1	Tract 009000	9000	90	33	53	53033009000	3150300.324	8255.928987
-122.3117706	47.59874563	530330090002	90002	90.0 2	Tract 009000	9000	90	33	53	53033009000	5683642.236	9576.184724
-122.3203388	47.59875061	530330091001	91001	91.0 1	Tract 009100	9100	91	33	53	53033009100	3323288.861	8625.263743
-122.3257184	47.59751173	530330091002	91002	91.0 2	Tract 009100	9100	91	33	53	53033009100	1184811.653	4400.292864
-122.325938	47.60035339	530330092001	92001	92.0 1	Tract 009200	9200	92	33	53	53033009200	1340716.01	5077.518169
-122.333376	47.60040639	530330092002	92002	92.0 2	Tract 009200	9200	92	33	53	53033009200	3875097.194	9906.937794
-122.3214289	47.59066398	530330093001	93001	93.0 1	Tract 009300	9300	93	33	53	53033009300	8126520.914	15059.30941
-122.3346139	47.59265481	530330093002	93002	93.0 2	Tract 009300	9300	93	33	53	53033009300	28647452.12	25725.46707
-122.3292572	47.56955796	530330093003	93003	93.0 3	Tract 009300	9300	93	33	53	53033009300	72469480.94	42081.55192
-122.3154696	47.58797884	530330094001	94001	94.0 1	Tract 009400	9400	94	33	53	53033009400	1264755.775	5090.77752
-122.307749	47.59141474	530330094002	94002	94.0 2	Tract 009400	9400	94	33	53	53033009400	6839103.474	13445.46721
-122.3072951	47.58339247	530330094003	94003	94.0 3	Tract 009400	9400	94	33	53	53033009400	5043491.919	9890.329288
-122.3145856	47.58419289	530330094004	94004	94.0 4	Tract 009400	9400	94	33	53	53033009400	1486193.643	7251.586992
-122.3113456	47.5882051	530330094005	94005	94.0 5	Tract 009400	9400	94	33	53	53033009400	3912803.006	10403.69071
-122.2902652	47.58591995	530330095001	95001	95.0 1	Tract 009500	9500	95	33	53	53033009500	8592788.564	23165.54569
-122.2980503	47.58678876	530330095002	95002	95.0 2	Tract 009500	9500	95	33	53	53033009500	8339070.806	12996.70719
-122.2860763	47.57644892	530330095003	95003	95.0 3	Tract 009500	9500	95	33	53	53033009500	31125726.67	29917.78151
-122.294515	47.57734042	530330095004	95004	95.0 4	Tract 009500	9500	95	33	53	53033009500	4949349.054	10643.03316
-122.380911	47.58496883	530330096001	96001	96.0 1	Tract 009600	9600	96	33	53	53033009600	4348169.748	10610.54549
-122.3863659	47.58329375	530330096002	96002	96.0 2	Tract 009600	9600	96	33	53	53033009600	2144505.949	7400.078469
-122.3938536	47.58373858	530330096003	96003	96.0 3	Tract 009600	9600	96	33	53	53033009600	3842430.387	11546.96556
-122.3888462	47.58787786	530330096004	96004	96.0 4	Tract 009600	9600	96	33	53	53033009600	3121880.498	7534.304433
-122.3901662	47.5921776	530330096005	96005	96.0 5	Tract 009600	9600	96	33	53	53033009600	13831611.67	29002.41149
-122.4058613	47.57663396	530330097011	97011	97.01 1	Tract 009701	9701	97.01	33	53	53033009701	5202811.312	11815.45971
-122.4114627	47.57566706	530330097012	97012	97.01 2	Tract 009701	9701	97.01	33	53	53033009701	2230788.599	7317.31225
-122.4158016	47.5756459	530330097013	97013	97.01 3	Tract 009701	9701	97.01	33	53	53033009701	15559502.97	30606.97306
-122.404297	47.56628998	530330097014	97014	97.01 4	Tract 009701	9701	97.01	33	53	53033009701	8300815.565	17029.44159
-122.3922718	47.57685107	530330097021	97021	97.02 1	Tract 009702	9702	97.02	33	53	53033009702	4695604.972	10563.52155
-122.3925887	47.56811495	530330097022	97022	97.02 2	Tract 009702	9702	97.02	33	53	53033009702	3950668.842	9289.792935
-122.3941564	47.5629768	530330097023	97023	97.02 3	Tract 009702	9702	97.02	33	53	53033009702	3531625.027	9939.954612
-122.3987703	47.56880591	530330097024	97024	97.02 4	Tract 009702	9702	97.02	33	53	53033009702	4081260.424	10584.88392
-122.3990101	47.57709977	530330097025	97025	97.02 5	Tract 009702	9702	97.02	33	53	53033009702	7612620.6	15939.2138
-122.383737	47.57867428	530330098001	98001	98.0 1	Tract 009800	9800	98	33	53	53033009800	5362061.382	10106.52582
-122.3801237	47.57414057	530330098002	98002	98.0 2	Tract 009800	9800	98	33	53	53033009800	3372518.688	7733.070659
-122.3783764	47.56742229	530330098003	98003	98.0 3	Tract 009800	9800	98	33	53	53033009800	4476006.628	10552.4884
-122.3853624	47.56596007	530330098004	98004	98.0 4	Tract 009800	9800	98	33	53	53033009800	4369853.68	8627.994302
-122.3868213	47.57245682	530330098005	98005	98.0 5	Tract 009800	9800	98	33	53	53033009800	3200143.048	8260.233345
-122.3744438	47.57102086	530330099001	99001	99.0 1	Tract 009900	9900	99	33	53	53033009900	4566050.503	13397.17513
-122.3588722	47.56444358	530330099002	99002	99.0 2	Tract 009900	9900	99	33	53	53033009900	11376318.6	15705.8272
-122.3710581	47.55972218	530330099003	99003	99.0 3	Tract 009900	9900	99	33	53	53033009900	11022511.04	15509.33927
-122.3657193	47.57475801	530330099004	99004	99.0 4	Tract 009900	9900	99	33	53	53033009900	69588800.13	45802.0525
-122.2995062	47.57425751	530330100011	100011	100.01 1	Tract 010001	10001	100.01	33	53	53033010001	10617434.14	18883.74371
-122.3112999	47.565941	530330100012	100012	100.01 2	Tract 010001	10001	100.01	33	53	53033010001	9644189.34	13807.1164
-122.2987275	47.5647163	530330100013	100013	100.01 3	Tract 010001	10001	100.01	33	53	53033010001	4647451.359	14011.1828
-122.3138991	47.57603312	530330100021	100021	100.02 1	Tract 010002	10002	100.02	33	53	53033010002	2295625.131	7773.532576
-122.3096404	47.57768125	530330100022	100022	100.02 2	Tract 010002	10002	100.02	33	53	53033010002	2690713.067	9474.63772
-122.3058128	47.57823173	530330100023	100023	100.02 3	Tract 010002	10002	100.02	33	53	53033010002	2612536.991	7410.642239
-122.3079457	47.57349038	530330100024	100024	100.02 4	Tract 010002	10002	100.02	33	53	53033010002	2607711.57	6922.753788
-122.2745078	47.56608583	530330101001	101001	101.0 1	Tract 010100	10100	101	33	53	53033010100	32112279.74	29052.47826
-122.2786914	47.56225609	530330101002	101002	101.0 2	Tract 010100	10100	101	33	53	53033010100	5351467.46	12714.52935
-122.2944411	47.56539199	530330101003	101003	101.0 3	Tract 010100	10100	101	33	53	53033010100	3188629.4	10943.82215
-122.291989	47.56814516	530330101004	101004	101.0 4	Tract 010100	10100	101	33	53	53033010100	4236221.78	10129.1132
-122.2854659	47.56878962	530330101005	101005	101.0 5	Tract 010100	10100	101	33	53	53033010100	6528980.675	12835.85485
-122.2658253	47.55591977	530330102001	102001	102.0 1	Tract 010200	10200	102	33	53	53033010200	6757969.026	12787.97544
-122.253042	47.55545668	530330102002	102002	102.0 2	Tract 010200	10200	102	33	53	53033010200	31447726.63	30271.68778
-122.2725426	47.54937817	530330102003	102003	102.0 3	Tract 010200	10200	102	33	53	53033010200	3332320.077	8874.009713
-122.2725152	47.55566169	530330102004	102004	102.0 4	Tract 010200	10200	102	33	53	53033010200	4297156.324	11392.68671
-122.2781286	47.55691089	530330103001	103001	103.0 1	Tract 010300	10300	103	33	53	53033010300	3346871.52	7873.603408
-122.278308	47.54991123	530330103002	103002	103.0 2	Tract 010300	10300	103	33	53	53033010300	3259117.236	8367.008187
-122.2837887	47.54947661	530330103003	103003	103.0 3	Tract 010300	10300	103	33	53	53033010300	3552147.696	8366.359005
-122.2886104	47.5569471	530330103004	103004	103.0 4	Tract 010300	10300	103	33	53	53033010300	3721289.149	9505.607974
-122.2833919	47.55682881	530330103005	103005	103.0 5	Tract 010300	10300	103	33	53	53033010300	3974055.743	9528.970034
-122.2948075	47.55724696	530330104011	104011	104.01 1	Tract 010401	10401	104.01	33	53	53033010401	4934636.147	10950.77968
-122.2957985	47.55221289	530330104012	104012	104.01 2	Tract 010401	10401	104.01	33	53	53033010401	6815354.178	15472.37961
-122.2940912	47.54839599	530330104013	104013	104.01 3	Tract 010401	10401	104.01	33	53	53033010401	5653387.232	10794.85135
-122.3116562	47.55084829	530330104021	104021	104.02 1	Tract 010402	10402	104.02	33	53	53033010402	7297611.133	15754.63458
-122.3087025	47.55783043	530330104022	104022	104.02 2	Tract 010402	10402	104.02	33	53	53033010402	4978346.409	10194.21788
-122.3037576	47.55047504	530330104023	104023	104.02 3	Tract 010402	10402	104.02	33	53	53033010402	3250885.069	13018.29581
-122.3149315	47.55700637	530330104024	104024	104.02 4	Tract 010402	10402	104.02	33	53	53033010402	3792489.804	9987.290629
-122.3788522	47.56018391	530330105001	105001	105.0 1	Tract 010500	10500	105	33	53	53033010500	3009597.624	8602.778033
-122.3816144	47.55383309	530330105002	105002	105.0 2	Tract 010500	10500	105	33	53	53033010500	4136030.477	9278.33718
-122.3917612	47.55489714	530330105003	105003	105.0 3	Tract 010500	10500	105	33	53	53033010500	4069196.272	9132.543011
-122.3841445	47.5592572	530330105004	105004	105.0 4	Tract 010500	10500	105	33	53	53033010500	3489774.19	7977.55667
-122.3903588	47.55979586	530330105005	105005	105.0 5	Tract 010500	10500	105	33	53	53033010500	3786499.495	8580.181879
-122.3791076	47.54576517	530330106001	106001	106.0 1	Tract 010600	10600	106	33	53	53033010600	6066019.637	11916.82428
-122.3844338	47.54936475	530330106002	106002	106.0 2	Tract 010600	10600	106	33	53	53033010600	2624567.971	6610.947685
-122.3855787	47.54307585	530330106003	106003	106.0 3	Tract 010600	10600	106	33	53	53033010600	4120583.831	9413.607718
-122.3918583	47.54331765	530330106004	106004	106.0 4	Tract 010600	10600	106	33	53	53033010600	3773062.674	9457.939028
-122.3952241	47.54894824	530330106005	106005	106.0 5	Tract 010600	10600	106	33	53	53033010600	11596951.49	20199.04929
-122.389789	47.54943441	530330106006	106006	106.0 6	Tract 010600	10600	106	33	53	53033010600	2614282.613	6606.331117
-122.3654172	47.54604291	530330107011	107011	107.01 1	Tract 010701	10701	107.01	33	53	53033010701	10198247.4	18976.18164
-122.367204	47.537017	530330107012	107012	107.01 2	Tract 010701	10701	107.01	33	53	53033010701	5472810.709	11248.94863
-122.372963	47.5508913	530330107021	107021	107.02 1	Tract 010702	10702	107.02	33	53	53033010702	3245694.906	8778.612544
-122.3715795	47.54621617	530330107022	107022	107.02 2	Tract 010702	10702	107.02	33	53	53033010702	2243435.402	7894.331566
-122.3742065	47.54272751	530330107023	107023	107.02 3	Tract 010702	10702	107.02	33	53	53033010702	2945751.303	7967.023334
-122.3487953	47.54675205	530330108001	108001	108.0 1	Tract 010800	10800	108	33	53	53033010800	32943585.21	31114.49376
-122.3583523	47.54302399	530330108002	108002	108.0 2	Tract 010800	10800	108	33	53	53033010800	7416495.157	16660.32989
-122.3576007	47.55294347	530330108003	108003	108.0 3	Tract 010800	10800	108	33	53	53033010800	7425748.18	17885.08772
-122.3117114	47.53674517	530330109001	109001	109.0 1	Tract 010900	10900	109	33	53	53033010900	30408999.78	31165.27284
-122.328636	47.54908843	530330109002	109002	109.0 2	Tract 010900	10900	109	33	53	53033010900	24106164.07	22762.75075
-122.2889827	47.5410659	530330110011	110011	110.01 1	Tract 011001	11001	110.01	33	53	53033011001	2985588.979	10264.96075
-122.2881274	47.5442961	530330110012	110012	110.01 2	Tract 011001	11001	110.01	33	53	53033011001	3367698.089	10074.40171
-122.2847862	47.5343666	530330110013	110013	110.01 3	Tract 011001	11001	110.01	33	53	53033011001	5147884.758	10107.49312
-122.3015524	47.53874748	530330110021	110021	110.02 1	Tract 011002	11002	110.02	33	53	53033011002	10770453.29	22630.05199
-122.2951089	47.5421552	530330110022	110022	110.02 2	Tract 011002	11002	110.02	33	53	53033011002	4186572.055	9297.097566
-122.3026829	47.54434927	530330110023	110023	110.02 3	Tract 011002	11002	110.02	33	53	53033011002	3097394.882	10754.94335
-122.273202	47.54079362	530330111011	111011	111.01 1	Tract 011101	11101	111.01	33	53	53033011101	1764457.315	7719.110359
-122.2776018	47.53852162	530330111012	111012	111.01 2	Tract 011101	11101	111.01	33	53	53033011101	4234917.083	9903.057919
-122.2764079	47.53336919	530330111013	111013	111.01 3	Tract 011101	11101	111.01	33	53	53033011101	2559700.843	7355.152523
-122.2802119	47.5436833	530330111014	111014	111.01 4	Tract 011101	11101	111.01	33	53	53033011101	3823113.079	8359.157136
-122.2640134	47.54008031	530330111021	111021	111.02 1	Tract 011102	11102	111.02	33	53	53033011102	23206620.07	22623.86321
-122.2704362	47.54366892	530330111022	111022	111.02 2	Tract 011102	11102	111.02	33	53	53033011102	3072261.449	7482.125631
-122.2713323	47.53423366	530330111023	111023	111.02 3	Tract 011102	11102	111.02	33	53	53033011102	1273052.003	5191.316274
-122.268677	47.5364307	530330111024	111024	111.02 4	Tract 011102	11102	111.02	33	53	53033011102	2704894.098	8976.872536
-122.3285636	47.52549997	530330112001	112001	112.0 1	Tract 011200	11200	112	33	53	53033011200	12724028.18	20297.00972
-122.3281332	47.53370768	530330112002	112002	112.0 2	Tract 011200	11200	112	33	53	53033011200	13759122.59	24543.67753
-122.3165422	47.52456894	530330112003	112003	112.0 3	Tract 011200	11200	112	33	53	53033011200	5843530.974	11243.12191
-122.3408665	47.52920024	530330113001	113001	113.0 1	Tract 011300	11300	113	33	53	53033011300	20023469.64	23660.51213
-122.3487124	47.51896667	530330113002	113002	113.0 2	Tract 011300	11300	113	33	53	53033011300	4062667.286	10013.93953
-122.3505804	47.52277274	530330113003	113003	113.0 3	Tract 011300	11300	113	33	53	53033011300	2979797.955	7479.585105
-122.3502831	47.52649768	530330113004	113004	113.0 4	Tract 011300	11300	113	33	53	53033011300	4254858.338	11528.95281
-122.3498337	47.53120105	530330113005	113005	113.0 5	Tract 011300	11300	113	33	53	53033011300	3131572.9	7214.731868
-122.3644896	47.53098878	530330114011	114011	114.01 1	Tract 011401	11401	114.01	33	53	53033011401	3946999.783	7946.869918
-122.3651909	47.52648212	530330114012	114012	114.01 2	Tract 011401	11401	114.01	33	53	53033011401	3938098.006	8625.03017
-122.3579079	47.53112699	530330114013	114013	114.01 3	Tract 011401	11401	114.01	33	53	53033011401	5388251.787	12135.45231
-122.3640472	47.52298943	530330114021	114021	114.02 1	Tract 011402	11402	114.02	33	53	53033011402	4663363.29	10700.81077
-122.3586029	47.51947229	530330114022	114022	114.02 2	Tract 011402	11402	114.02	33	53	53033011402	3455305.349	9017.506763
-122.3696733	47.51922502	530330114023	114023	114.02 3	Tract 011402	11402	114.02	33	53	53033011402	4650034.501	9711.273307
-122.3724924	47.53243596	530330115001	115001	115.0 1	Tract 011500	11500	115	33	53	53033011500	5963034.427	12611.0294
-122.3763305	47.52503569	530330115002	115002	115.0 2	Tract 011500	11500	115	33	53	53033011500	5727877.256	11934.52574
-122.3783122	47.53348677	530330115003	115003	115.0 3	Tract 011500	11500	115	33	53	53033011500	4867741.07	10757.66009
-122.3842448	47.53775946	530330116001	116001	116.0 1	Tract 011600	11600	116	33	53	53033011600	4789607.016	10551.67175
-122.3849083	47.53192502	530330116002	116002	116.0 2	Tract 011600	11600	116	33	53	53033011600	3429467.77	8105.333688
-122.3859213	47.52595091	530330116003	116003	116.0 3	Tract 011600	11600	116	33	53	53033011600	5959702.679	13303.98508
