Id,Geography,Total; Estimate; AGE - 25 to 29 years,Total; Estimate; AGE - 30 to 34 years,Total; Estimate; AGE - 35 to 39 years,Total; Estimate; AGE - 40 to 44 years,Total; Estimate; AGE - 45 to 49 years,Total; Estimate; AGE - 50 to 54 years,Total; Estimate; AGE - 55 to 59 years,Total; Estimate; AGE - 60 to 64 years,Total; Estimate; AGE - 65 to 69 years,Total; Estimate; AGE - 70 to 74 years,Total; Estimate; AGE - 75 to 79 years,Total; Estimate; AGE - 80 to 84 years,Total; Estimate; AGE - 85 years and over,Percentage: Public transportation (excluding taxicab),Estimate; Public transportation (excluding taxicab):,Estimate; Total:,Percentage: Nonfamily household,Nonfamily household; Estimate; Total households,Total; Estimate; Total households,Married-couple family household with own children ,Percentage: bachelors degree or higher,Population 25 years and over,Median income,Median income - families,Percentage: Renter-occupied housing units,Occupied housing units; Estimate; Occupied housing units,Renter-occupied housing units; Estimate; Occupied housing units,Renter-occupied housing units; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more,"Renter-occupied housing units; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $20,000 to $34,999 - 30 percent or more","Renter-occupied housing units; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $35,000 to $49,999 - 30 percent or more","Renter-occupied housing units; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $50,000 to $74,999 - 30 percent or more","Renter-occupied housing units; Estimate; MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - $75,000 or more - 30 percent or more",Median House value (dollars),Dwelling Units: - 3 or 4,Dwelling Units: -5 or more,Estimate; Total: - 5 to 9,Estimate; Total: - 10 to 19,Estimate; Total: - 20 to 49,Estimate; Total: - 50 or more, 3 or more vehicles available,Estimate; Total: - 3 vehicles available,Estimate; Total: - 4 or more vehicles available,Percentage: Not Hispanic or Latino: - White ,Estimate; Not Hispanic or Latino: - White alone,Estimate; Total:.1,Year,inflation_adj_median_house_value,increase_in_edu_attainment_2015,increase_in_house_value_2015,def1,increase_in_home_price_distribution_2015,def2,increase_in_workers_taking_transit_2015,def3,increase_in_non_family_households_2015,dwelling_units_5_or_more_2015,dwelling_units_3_or_4_2015,increase_in_renter_occupied_housing_units_2015,increase_in_vehicles_3_or_more,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio,CRA_NO,Neighborhood
53033004200.0,"Census Tract 42, King County, Washington",8.6,7.5,9.0,7.1,6.7,7.3,6.9,5.0,5.1,3.1,1.0,2.9,1.0,14.000000000000002,648.0,4583.0,37.0,1187.0,3225.0,1010.0,80.4,5526.0,110091.0,133750,25.0,3225.0,802.0,33.0,5.5,7.0,13.3,7.2,623600.0,97.0,439.0,243.0,55.0,0.0,141.0,427.0,297.0,130.0,0.81,6634.0,8176.0,2015.0,,-0.19999999999998866,-11332.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,False,True,False,False,False,98105,0.635531136,0.956521739,0.809090909,0.655483507,,
53033004200.0,"Census Tract 42, King County, Washington",8.6,7.5,9.0,7.1,6.7,7.3,6.9,5.0,5.1,3.1,1.0,2.9,1.0,14.000000000000002,648.0,4583.0,37.0,1187.0,3225.0,1010.0,80.4,5526.0,110091.0,133750,25.0,3225.0,802.0,33.0,5.5,7.0,13.3,7.2,623600.0,97.0,439.0,243.0,55.0,0.0,141.0,427.0,297.0,130.0,0.81,6634.0,8176.0,2015.0,,-0.19999999999998866,-11332.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,False,True,False,False,False,98115,0.364468864,0.043478261,0.190909091,0.344516493,,
53033004200.0,"Census Tract 42, King County, Washington",7.7,7.3,9.2,6.5,7.4,8.7,7.9,3.5,2.9,1.3,2.9,2.5,2.2,18.0,761.0,4268.0,44.0,1426.0,3227.0,,80.6,,99205.0,1801,29.0,3227.0,935.0,491.0,116.0,94.0,119.0,162.0,587900.0,114.0,366.0,123.0,98.0,145.0,,638.0,,,0.82,6482.0,7887.0,2010.0,634932.0,,,None,,None,,None,,,,,,98105,0.635531136,0.956521739,0.809090909,0.655483507,,
53033004200.0,"Census Tract 42, King County, Washington",7.7,7.3,9.2,6.5,7.4,8.7,7.9,3.5,2.9,1.3,2.9,2.5,2.2,18.0,761.0,4268.0,44.0,1426.0,3227.0,,80.6,,99205.0,1801,29.0,3227.0,935.0,491.0,116.0,94.0,119.0,162.0,587900.0,114.0,366.0,123.0,98.0,145.0,,638.0,,,0.82,6482.0,7887.0,2010.0,634932.0,,,None,,None,,None,,,,,,98115,0.364468864,0.043478261,0.190909091,0.344516493,,
53033004301.0,"Census Tract 43.01, King County, Washington",10.3,6.5,8.0,6.5,7.4,3.0,3.2,6.7,4.0,2.2,1.9,1.4,2.1,22.0,414.0,1860.0,51.0,715.0,1411.0,326.0,77.2,2238.0,64797.0,135714,46.0,1411.0,643.0,50.5,28.6,7.3,12.6,2.0,579400.0,5.0,531.0,161.0,56.0,103.0,211.0,119.0,67.0,52.0,0.7,2476.0,3548.0,2015.0,,2.0,39400.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,False,False,False,False,98115,0.40353172,0.07627118599999999,0.186795491,0.314752724,,
53033004301.0,"Census Tract 43.01, King County, Washington",10.3,6.5,8.0,6.5,7.4,3.0,3.2,6.7,4.0,2.2,1.9,1.4,2.1,22.0,414.0,1860.0,51.0,715.0,1411.0,326.0,77.2,2238.0,64797.0,135714,46.0,1411.0,643.0,50.5,28.6,7.3,12.6,2.0,579400.0,5.0,531.0,161.0,56.0,103.0,211.0,119.0,67.0,52.0,0.7,2476.0,3548.0,2015.0,,2.0,39400.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,False,False,False,False,98105,0.59646828,0.9237288140000001,0.8132045090000001,0.6852472759999999,,
53033004301.0,"Census Tract 43.01, King County, Washington",8.3,9.1,3.5,6.7,5.2,6.8,6.1,2.9,1.7,0.4,2.0,1.8,3.6,17.0,326.0,1953.0,61.0,971.0,1600.0,,75.2,,69815.0,629,53.0,1600.0,844.0,253.0,126.0,51.0,8.0,68.0,500000.0,19.0,716.0,105.0,21.0,590.0,,128.0,,,0.76,2910.0,3845.0,2010.0,540000.0,,,None,,None,,None,,,,,,98115,0.40353172,0.07627118599999999,0.186795491,0.314752724,,
53033004301.0,"Census Tract 43.01, King County, Washington",8.3,9.1,3.5,6.7,5.2,6.8,6.1,2.9,1.7,0.4,2.0,1.8,3.6,17.0,326.0,1953.0,61.0,971.0,1600.0,,75.2,,69815.0,629,53.0,1600.0,844.0,253.0,126.0,51.0,8.0,68.0,500000.0,19.0,716.0,105.0,21.0,590.0,,128.0,,,0.76,2910.0,3845.0,2010.0,540000.0,,,None,,None,,None,,,,,,98105,0.59646828,0.9237288140000001,0.8132045090000001,0.6852472759999999,,
53033004400.0,"Census Tract 44, King County, Washington",19.0,6.5,2.7,4.8,3.9,2.5,2.4,3.5,1.3,1.6,1.1,0.0,2.5,27.0,1163.0,4365.0,73.0,1738.0,2382.0,221.0,78.4,2687.0,50500.0,126875,75.0,2382.0,1787.0,25.4,10.5,9.0,3.5,2.4,592800.0,235.0,1317.0,350.0,471.0,334.0,162.0,346.0,171.0,175.0,0.76,5030.0,6607.0,2015.0,,3.5,-84900.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,InDangerOfGentrifying,True,True,True,True,True,98105,0.845407279,0.7990430620000001,0.9728915659999999,0.854932866,,
53033004400.0,"Census Tract 44, King County, Washington",19.0,6.5,2.7,4.8,3.9,2.5,2.4,3.5,1.3,1.6,1.1,0.0,2.5,27.0,1163.0,4365.0,73.0,1738.0,2382.0,221.0,78.4,2687.0,50500.0,126875,75.0,2382.0,1787.0,25.4,10.5,9.0,3.5,2.4,592800.0,235.0,1317.0,350.0,471.0,334.0,162.0,346.0,171.0,175.0,0.76,5030.0,6607.0,2015.0,,3.5,-84900.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,InDangerOfGentrifying,True,True,True,True,True,98115,0.154592721,0.200956938,0.027108434,0.14506713400000001,,
53033004400.0,"Census Tract 44, King County, Washington",13.0,3.5,4.9,4.5,3.6,3.3,3.9,1.5,1.7,0.8,0.7,0.5,0.2,18.0,712.0,3948.0,67.0,1640.0,2459.0,,74.9,,47299.0,819,69.0,2459.0,1702.0,475.0,325.0,17.0,16.0,117.0,627500.0,122.0,1182.0,177.0,542.0,463.0,,262.0,,,0.79,5038.0,6387.0,2010.0,677700.0,,,None,,None,,None,,,,,,98105,0.845407279,0.7990430620000001,0.9728915659999999,0.854932866,,
53033004400.0,"Census Tract 44, King County, Washington",13.0,3.5,4.9,4.5,3.6,3.3,3.9,1.5,1.7,0.8,0.7,0.5,0.2,18.0,712.0,3948.0,67.0,1640.0,2459.0,,74.9,,47299.0,819,69.0,2459.0,1702.0,475.0,325.0,17.0,16.0,117.0,627500.0,122.0,1182.0,177.0,542.0,463.0,,262.0,,,0.79,5038.0,6387.0,2010.0,677700.0,,,None,,None,,None,,,,,,98115,0.154592721,0.200956938,0.027108434,0.14506713400000001,,
53033004500.0,"Census Tract 45, King County, Washington",15.7,8.7,8.4,8.9,7.3,6.3,3.8,3.4,2.0,0.9,0.3,0.8,1.5,29.0,575.0,1974.0,51.0,515.0,1015.0,192.0,70.8,1980.0,88914.0,108333,38.0,1015.0,390.0,23.4,4.4,14.6,2.3,2.1,504100.0,27.0,33.0,0.0,0.0,33.0,0.0,201.0,99.0,102.0,0.79,2419.0,3052.0,2015.0,,1.2000000000000028,-70892.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,True,False,True,False,False,98105,0.941972921,1.0,1.0,0.945355191,,
53033004500.0,"Census Tract 45, King County, Washington",15.7,8.7,8.4,8.9,7.3,6.3,3.8,3.4,2.0,0.9,0.3,0.8,1.5,29.0,575.0,1974.0,51.0,515.0,1015.0,192.0,70.8,1980.0,88914.0,108333,38.0,1015.0,390.0,23.4,4.4,14.6,2.3,2.1,504100.0,27.0,33.0,0.0,0.0,33.0,0.0,201.0,99.0,102.0,0.79,2419.0,3052.0,2015.0,,1.2000000000000028,-70892.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,True,False,True,False,False,98115,0.04352030900000001,0.0,0.0,0.040983607000000005,,
53033004500.0,"Census Tract 45, King County, Washington",15.7,8.7,8.4,8.9,7.3,6.3,3.8,3.4,2.0,0.9,0.3,0.8,1.5,29.0,575.0,1974.0,51.0,515.0,1015.0,192.0,70.8,1980.0,88914.0,108333,38.0,1015.0,390.0,23.4,4.4,14.6,2.3,2.1,504100.0,27.0,33.0,0.0,0.0,33.0,0.0,201.0,99.0,102.0,0.79,2419.0,3052.0,2015.0,,1.2000000000000028,-70892.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,True,False,True,False,False,98103,0.01450677,0.0,0.0,0.013661201999999999,,
53033004500.0,"Census Tract 45, King County, Washington",19.9,14.1,10.8,4.9,3.1,6.3,4.9,3.7,1.2,0.9,1.4,0.0,0.0,18.0,311.0,1771.0,50.0,490.0,975.0,,69.6,,96250.0,485,41.0,975.0,397.0,314.0,81.0,93.0,23.0,117.0,532400.0,0.0,45.0,0.0,0.0,45.0,,256.0,,,0.85,2361.0,2782.0,2010.0,574992.0,,,None,,None,,None,,,,,,98105,0.941972921,1.0,1.0,0.945355191,,
53033004500.0,"Census Tract 45, King County, Washington",19.9,14.1,10.8,4.9,3.1,6.3,4.9,3.7,1.2,0.9,1.4,0.0,0.0,18.0,311.0,1771.0,50.0,490.0,975.0,,69.6,,96250.0,485,41.0,975.0,397.0,314.0,81.0,93.0,23.0,117.0,532400.0,0.0,45.0,0.0,0.0,45.0,,256.0,,,0.85,2361.0,2782.0,2010.0,574992.0,,,None,,None,,None,,,,,,98115,0.04352030900000001,0.0,0.0,0.040983607000000005,,
53033004500.0,"Census Tract 45, King County, Washington",19.9,14.1,10.8,4.9,3.1,6.3,4.9,3.7,1.2,0.9,1.4,0.0,0.0,18.0,311.0,1771.0,50.0,490.0,975.0,,69.6,,96250.0,485,41.0,975.0,397.0,314.0,81.0,93.0,23.0,117.0,532400.0,0.0,45.0,0.0,0.0,45.0,,256.0,,,0.85,2361.0,2782.0,2010.0,574992.0,,,None,,None,,None,,,,,,98103,0.01450677,0.0,0.0,0.013661201999999999,,
53033004600.0,"Census Tract 46, King County, Washington",9.2,13.5,8.4,7.4,8.3,5.2,7.4,5.7,3.2,3.5,1.1,0.6,1.2,16.0,341.0,2126.0,38.0,546.0,1420.0,353.0,80.1,2321.0,113906.0,128750,32.0,1420.0,451.0,20.2,5.5,5.8,7.3,1.6,643200.0,63.0,135.0,51.0,52.0,32.0,0.0,187.0,148.0,39.0,0.84,2896.0,3464.0,2015.0,,4.599999999999994,-21648.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,False,True,False,True,98115,0.0,0.04,0.0,0.001299545,,
53033004600.0,"Census Tract 46, King County, Washington",9.2,13.5,8.4,7.4,8.3,5.2,7.4,5.7,3.2,3.5,1.1,0.6,1.2,16.0,341.0,2126.0,38.0,546.0,1420.0,353.0,80.1,2321.0,113906.0,128750,32.0,1420.0,451.0,20.2,5.5,5.8,7.3,1.6,643200.0,63.0,135.0,51.0,52.0,32.0,0.0,187.0,148.0,39.0,0.84,2896.0,3464.0,2015.0,,4.599999999999994,-21648.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,False,True,False,True,98105,0.012534818999999999,0.0,0.0,0.011695906,,
53033004600.0,"Census Tract 46, King County, Washington",9.2,13.5,8.4,7.4,8.3,5.2,7.4,5.7,3.2,3.5,1.1,0.6,1.2,16.0,341.0,2126.0,38.0,546.0,1420.0,353.0,80.1,2321.0,113906.0,128750,32.0,1420.0,451.0,20.2,5.5,5.8,7.3,1.6,643200.0,63.0,135.0,51.0,52.0,32.0,0.0,187.0,148.0,39.0,0.84,2896.0,3464.0,2015.0,,4.599999999999994,-21648.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,False,True,False,True,98103,0.9874651809999999,0.96,1.0,0.9870045479999999,,
53033004600.0,"Census Tract 46, King County, Washington",9.6,10.1,6.5,11.7,6.2,9.5,8.5,6.5,2.4,1.3,0.9,0.6,1.5,7.000000000000001,137.0,1877.0,49.0,696.0,1429.0,,75.5,,100950.0,733,32.0,1429.0,456.0,277.0,122.0,16.0,9.0,130.0,615600.0,53.0,200.0,75.0,113.0,12.0,,126.0,,,0.83,2541.0,3079.0,2010.0,664848.0,,,None,,None,,None,,,,,,98115,0.0,0.04,0.0,0.001299545,,
53033004600.0,"Census Tract 46, King County, Washington",9.6,10.1,6.5,11.7,6.2,9.5,8.5,6.5,2.4,1.3,0.9,0.6,1.5,7.000000000000001,137.0,1877.0,49.0,696.0,1429.0,,75.5,,100950.0,733,32.0,1429.0,456.0,277.0,122.0,16.0,9.0,130.0,615600.0,53.0,200.0,75.0,113.0,12.0,,126.0,,,0.83,2541.0,3079.0,2010.0,664848.0,,,None,,None,,None,,,,,,98105,0.012534818999999999,0.0,0.0,0.011695906,,
53033004600.0,"Census Tract 46, King County, Washington",9.6,10.1,6.5,11.7,6.2,9.5,8.5,6.5,2.4,1.3,0.9,0.6,1.5,7.000000000000001,137.0,1877.0,49.0,696.0,1429.0,,75.5,,100950.0,733,32.0,1429.0,456.0,277.0,122.0,16.0,9.0,130.0,615600.0,53.0,200.0,75.0,113.0,12.0,,126.0,,,0.83,2541.0,3079.0,2010.0,664848.0,,,None,,None,,None,,,,,,98103,0.9874651809999999,0.96,1.0,0.9870045479999999,,
53033004700.0,"Census Tract 47, King County, Washington",23.0,22.8,10.9,7.2,3.9,4.1,4.4,1.8,2.5,3.8,1.4,1.4,1.7,22.0,1294.0,5833.0,68.0,3350.0,4922.0,392.0,64.7,4768.0,72396.0,97917,79.0,4922.0,3908.0,28.0,13.4,5.3,8.6,0.7,427200.0,286.0,3947.0,947.0,499.0,497.0,2004.0,23.0,0.0,23.0,0.82,6866.0,8395.0,2015.0,,8.600000000000001,43908.0,HaveGentrified,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,False,True,False,True,False,98107,0.8828210759999999,0.7633136090000001,0.998577525,0.870364632,,
53033004700.0,"Census Tract 47, King County, Washington",23.0,22.8,10.9,7.2,3.9,4.1,4.4,1.8,2.5,3.8,1.4,1.4,1.7,22.0,1294.0,5833.0,68.0,3350.0,4922.0,392.0,64.7,4768.0,72396.0,97917,79.0,4922.0,3908.0,28.0,13.4,5.3,8.6,0.7,427200.0,286.0,3947.0,947.0,499.0,497.0,2004.0,23.0,0.0,23.0,0.82,6866.0,8395.0,2015.0,,8.600000000000001,43908.0,HaveGentrified,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,False,True,False,True,False,98127,0.117178924,0.23668639100000002,0.001422475,0.129635368,,
53033004700.0,"Census Tract 47, King County, Washington",18.8,13.7,9.7,7.4,8.5,5.3,3.9,5.4,2.4,3.2,1.8,0.7,1.9,24.0,1001.0,4165.0,72.0,2484.0,3463.0,,56.1,,54002.0,979,73.0,3463.0,2522.0,1173.0,321.0,71.0,186.0,595.0,354900.0,346.0,2429.0,772.0,386.0,1271.0,,313.0,,,0.8,4591.0,5764.0,2010.0,383292.0,,,None,,None,,None,,,,,,98107,0.8828210759999999,0.7633136090000001,0.998577525,0.870364632,,
53033004700.0,"Census Tract 47, King County, Washington",18.8,13.7,9.7,7.4,8.5,5.3,3.9,5.4,2.4,3.2,1.8,0.7,1.9,24.0,1001.0,4165.0,72.0,2484.0,3463.0,,56.1,,54002.0,979,73.0,3463.0,2522.0,1173.0,321.0,71.0,186.0,595.0,354900.0,346.0,2429.0,772.0,386.0,1271.0,,313.0,,,0.8,4591.0,5764.0,2010.0,383292.0,,,None,,None,,None,,,,,,98127,0.117178924,0.23668639100000002,0.001422475,0.129635368,,
53033004800.0,"Census Tract 48, King County, Washington",17.5,21.2,8.5,8.9,6.2,3.5,4.8,7.0,3.4,0.6,0.8,1.3,0.3,21.0,714.0,3327.0,54.0,1150.0,2115.0,338.0,72.8,3544.0,93155.0,113250,42.0,2115.0,898.0,10.7,4.5,3.3,2.9,0.0,535100.0,220.0,352.0,198.0,72.0,82.0,0.0,427.0,401.0,26.0,0.89,4243.0,4772.0,2015.0,,9.199999999999996,932.0,HaveGentrified,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,True,True,False,True,True,98103,0.250213858,0.271317829,0.470238095,0.265557164,,
53033004800.0,"Census Tract 48, King County, Washington",17.5,21.2,8.5,8.9,6.2,3.5,4.8,7.0,3.4,0.6,0.8,1.3,0.3,21.0,714.0,3327.0,54.0,1150.0,2115.0,338.0,72.8,3544.0,93155.0,113250,42.0,2115.0,898.0,10.7,4.5,3.3,2.9,0.0,535100.0,220.0,352.0,198.0,72.0,82.0,0.0,427.0,401.0,26.0,0.89,4243.0,4772.0,2015.0,,9.199999999999996,932.0,HaveGentrified,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,True,True,False,True,True,98107,0.749786142,0.728682171,0.529761905,0.7344428359999999,,
53033004800.0,"Census Tract 48, King County, Washington",14.6,10.1,12.1,9.5,8.5,7.4,6.0,2.0,1.8,0.5,3.9,0.4,0.2,21.0,617.0,2897.0,53.0,1162.0,2186.0,,63.6,,79563.0,1024,39.0,2186.0,859.0,499.0,32.0,217.0,32.0,218.0,494600.0,322.0,186.0,63.0,58.0,65.0,,223.0,,,0.86,3971.0,4597.0,2010.0,534168.0,,,None,,None,,None,,,,,,98103,0.250213858,0.271317829,0.470238095,0.265557164,,
53033004800.0,"Census Tract 48, King County, Washington",14.6,10.1,12.1,9.5,8.5,7.4,6.0,2.0,1.8,0.5,3.9,0.4,0.2,21.0,617.0,2897.0,53.0,1162.0,2186.0,,63.6,,79563.0,1024,39.0,2186.0,859.0,499.0,32.0,217.0,32.0,218.0,494600.0,322.0,186.0,63.0,58.0,65.0,,223.0,,,0.86,3971.0,4597.0,2010.0,534168.0,,,None,,None,,None,,,,,,98107,0.749786142,0.728682171,0.529761905,0.7344428359999999,,
53033004900.0,"Census Tract 49, King County, Washington",25.6,19.7,10.3,4.7,4.1,4.3,4.1,2.0,1.7,1.7,0.2,0.3,1.2,33.0,1734.0,5308.0,69.0,2519.0,3627.0,280.0,77.4,4751.0,71809.0,107419,77.0,3627.0,2775.0,27.9,9.4,9.1,6.9,2.5,510500.0,231.0,2119.0,873.0,742.0,382.0,122.0,249.0,187.0,62.0,0.82,5702.0,6923.0,2015.0,,1.8000000000000114,-12112.000000000058,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,True,False,True,True,98103,1.0,1.0,1.0,1.0,,
53033004900.0,"Census Tract 49, King County, Washington",24.1,15.3,9.0,9.0,6.6,5.6,4.7,3.7,2.6,0.6,0.6,0.6,0.6,27.0,1179.0,4419.0,78.0,2767.0,3535.0,,75.6,,59022.0,768,71.0,3535.0,2519.0,1026.0,295.0,201.0,76.0,454.0,483900.0,381.0,2102.0,1006.0,639.0,457.0,,210.0,,,0.86,4930.0,5736.0,2010.0,522612.00000000006,,,None,,None,,None,,,,,,98103,1.0,1.0,1.0,1.0,,
53033005000.0,"Census Tract 50, King County, Washington",21.0,14.6,8.0,7.8,6.7,4.2,5.1,3.6,2.8,0.9,1.0,0.2,4.3,27.0,678.0,2536.0,63.0,1193.0,1890.0,191.0,77.4,3302.0,65625.0,114125,71.0,1890.0,1345.0,37.7,19.2,7.7,8.4,2.4,562300.0,166.0,1155.0,235.0,317.0,307.0,296.0,102.0,83.0,19.0,0.86,3190.0,3695.0,2015.0,,21.100000000000012,-44120.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,True,True,False,False,98103,1.0,1.0,1.0,1.0,,
53033005000.0,"Census Tract 50, King County, Washington",17.3,9.8,6.5,7.3,6.4,6.3,6.3,9.5,1.8,0.2,0.2,0.9,4.1,18.0,422.0,2296.0,68.0,1261.0,1849.0,,56.3,,55378.0,588,71.0,1849.0,1305.0,553.0,190.0,64.0,60.0,239.0,561500.0,138.0,1097.0,223.0,240.0,634.0,,128.0,,,0.82,3541.0,4313.0,2010.0,606420.0,,,None,,None,,None,,,,,,98103,1.0,1.0,1.0,1.0,,
53033005100.0,"Census Tract 51, King County, Washington",8.0,9.8,8.9,10.1,8.4,5.6,8.1,7.6,5.0,2.2,0.2,0.7,0.8,16.0,386.0,2343.0,44.0,714.0,1640.0,315.0,77.4,2701.0,99083.0,129632,36.0,1640.0,591.0,34.1,10.0,8.0,9.0,7.1,649000.0,95.0,269.0,85.0,85.0,99.0,0.0,183.0,119.0,64.0,0.82,3054.0,3726.0,2015.0,,-0.7999999999999972,-42740.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,True,False,False,False,98103,0.945036455,1.0,0.9173553720000001,0.948669202,,
53033005100.0,"Census Tract 51, King County, Washington",8.0,9.8,8.9,10.1,8.4,5.6,8.1,7.6,5.0,2.2,0.2,0.7,0.8,16.0,386.0,2343.0,44.0,714.0,1640.0,315.0,77.4,2701.0,99083.0,129632,36.0,1640.0,591.0,34.1,10.0,8.0,9.0,7.1,649000.0,95.0,269.0,85.0,85.0,99.0,0.0,183.0,119.0,64.0,0.82,3054.0,3726.0,2015.0,,-0.7999999999999972,-42740.0,NotEligibleForGentrification,False,NotCurrentlyGentrifying,True,NotInDangerOfGentrifying,False,True,False,False,False,98105,0.054963545,0.0,0.082644628,0.051330798,,
53033005100.0,"Census Tract 51, King County, Washington",13.2,9.7,12.5,10.3,6.6,8.8,4.2,5.6,3.1,1.6,0.7,0.7,1.5,13.0,273.0,2183.0,56.00000000000001,929.0,1649.0,,78.2,,82829.0,720,38.0,1649.0,619.0,257.0,87.0,73.0,21.0,76.0,640500.0,255.0,268.0,57.0,79.0,132.0,,201.0,,,0.85,2916.0,3437.0,2010.0,691740.0,,,None,,None,,None,,,,,,98103,0.945036455,1.0,0.9173553720000001,0.948669202,,
53033005100.0,"Census Tract 51, King County, Washington",13.2,9.7,12.5,10.3,6.6,8.8,4.2,5.6,3.1,1.6,0.7,0.7,1.5,13.0,273.0,2183.0,56.00000000000001,929.0,1649.0,,78.2,,82829.0,720,38.0,1649.0,619.0,257.0,87.0,73.0,21.0,76.0,640500.0,255.0,268.0,57.0,79.0,132.0,,201.0,,,0.85,2916.0,3437.0,2010.0,691740.0,,,None,,None,,None,,,,,,98105,0.054963545,0.0,0.082644628,0.051330798,,
53033005200.0,"Census Tract 52, King County, Washington",11.9,6.8,7.2,6.0,2.5,1.7,3.6,3.0,1.3,1.3,0.9,0.0,1.9,28.000000000000004,1042.0,3769.0,74.0,2116.0,2865.0,229.0,69.0,2801.0,38487.0,119427,76.0,2865.0,2170.0,21.7,9.8,8.2,3.1,0.6,450500.0,167.0,1979.0,217.0,355.0,742.0,665.0,187.0,110.0,77.0,0.57,3805.0,6644.0,2015.0,,-0.4000000000000057,-30856.000000000062,NotEligibleForGentrification,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,False,False,False,True,True,98105,0.999210319,1.0,1.0,0.9993077990000001,,
53033005200.0,"Census Tract 52, King County, Washington",11.9,6.8,7.2,6.0,2.5,1.7,3.6,3.0,1.3,1.3,0.9,0.0,1.9,28.000000000000004,1042.0,3769.0,74.0,2116.0,2865.0,229.0,69.0,2801.0,38487.0,119427,76.0,2865.0,2170.0,21.7,9.8,8.2,3.1,0.6,450500.0,167.0,1979.0,217.0,355.0,742.0,665.0,187.0,110.0,77.0,0.57,3805.0,6644.0,2015.0,,-0.4000000000000057,-30856.000000000062,NotEligibleForGentrification,False,NotCurrentlyGentrifying,False,NotInDangerOfGentrifying,False,False,False,True,True,98103,0.0007896810000000001,0.0,0.0,0.000692201,,
53033005200.0,"Census Tract 52, King County, Washington",14.5,8.7,4.0,3.4,1.7,2.4,2.6,2.7,1.1,1.5,0.3,0.8,0.3,30.0,1183.0,3917.0,78.0,2272.0,2915.0,,69.4,,36563.0,643,75.0,2915.0,2180.0,796.0,266.0,279.0,83.0,168.0,445700.0,167.0,1993.0,261.0,282.0,1450.0,,175.0,,,0.62,3946.0,6347.0,2010.0,481356.00000000006,,,None,,None,,None,,,,,,98105,0.999210319,1.0,1.0,0.9993077990000001,,
53033005200.0,"Census Tract 52, King County, Washington",14.5,8.7,4.0,3.4,1.7,2.4,2.6,2.7,1.1,1.5,0.3,0.8,0.3,30.0,1183.0,3917.0,78.0,2272.0,2915.0,,69.4,,36563.0,643,75.0,2915.0,2180.0,796.0,266.0,279.0,83.0,168.0,445700.0,167.0,1993.0,261.0,282.0,1450.0,,175.0,,,0.62,3946.0,6347.0,2010.0,481356.00000000006,,,None,,None,,None,,,,,,98103,0.0007896810000000001,0.0,0.0,0.000692201,,
