Name," Population, 2010"," Population, 2011"," Population, 2012"," Population, 2013"," Population, 2014"," Population, 2015"," Population, 2016"," Population, 2017"," Population, 2020","Median Household Income, 2010","Median Household Income, 2011","Median Household Income, 2012","Median Household Income, 2013","Median Household Income, 2014","Median Household Income, 2015","Median Household Income, 2016","Median Household Income, 2017","Median Household Income, 2020","Housing, Median Value Owner Households ($), 2010","Housing, Median Value Owner Households ($), 2011","Housing, Median Value Owner Households ($), 2012","Housing, Median Value Owner Households ($), 2013","Housing, Median Value Owner Households ($), 2014","Housing, Median Value Owner Households ($), 2015","Housing, Median Value Owner Households ($), 2016","Housing, Median Value Owner Households ($), 2017","Housing, Median Value Owner Households ($), 2020","Percentage: Education Attainment, Bachelor's Degree, 2010","Percentage: Education Attainment, Bachelor's Degree, 2011","Percentage: Education Attainment, Bachelor's Degree, 2012","Percentage: Education Attainment, Bachelor's Degree, 2013","Percentage: Education Attainment, Bachelor's Degree, 2014","Percentage: Education Attainment, Bachelor's Degree, 2015","Percentage: Education Attainment, Bachelor's Degree, 2016","Percentage: Education Attainment, Bachelor's Degree, 2017","Percentage: Education Attainment, Bachelor's Degree, 2020","Housing, Median Rent ($), 2010","Housing, Median Rent ($), 2011","Housing, Median Rent ($), 2012","Housing, Median Rent ($), 2013","Housing, Median Rent ($), 2014","Housing, Median Rent ($), 2015","Housing, Median Rent ($), 2016","Housing, Median Rent ($), 2017","Housing, Median Rent ($), 2020","Percentage: Employment, Public Transportation to Work, 2010","Percentage: Employment, Public Transportation to Work, 2011","Percentage: Employment, Public Transportation to Work, 2012","Percentage: Employment, Public Transportation to Work, 2013","Percentage: Employment, Public Transportation to Work, 2014","Percentage: Employment, Public Transportation to Work, 2015","Percentage: Employment, Public Transportation to Work, 2016","Percentage: Employment, Public Transportation to Work, 2017","Percentage: Employment, Public Transportation to Work, 2020","Percentage: Non-Families, Householder Under 25 Years, 2010","Percentage: Non-Families, Householder 25 to 34 Years, 2010","Percentage: Non-Families, Householder 35 to 44 Years, 2010","Percentage: Non-Families, Householder 45 to 54 Years, 2010","Percentage: Non-Families, Householder 55 to 64 Years, 2010","Percentage: Non-Families, Householder 65 to 74 Years, 2010","Percentage: Non-Families, Householder 75 Years and Over, 2010","Percentage: Non-Families, Householder Under 25 Years, 2011","Percentage: Non-Families, Householder 25 to 34 Years, 2011","Percentage: Non-Families, Householder 35 to 44 Years, 2011","Percentage: Non-Families, Householder 45 to 54 Years, 2011","Percentage: Non-Families, Householder 55 to 64 Years, 2011","Percentage: Non-Families, Householder 65 to 74 Years, 2011","Percentage: Non-Families, Householder 75 Years and Over, 2011","Percentage: Non-Families, Householder Under 25 Years, 2012","Percentage: Non-Families, Householder 25 to 34 Years, 2012","Percentage: Non-Families, Householder 35 to 44 Years, 2012","Percentage: Non-Families, Householder 45 to 54 Years, 2012","Percentage: Non-Families, Householder 55 to 64 Years, 2012","Percentage: Non-Families, Householder 65 to 74 Years, 2012","Percentage: Non-Families, Householder 75 Years and Over, 2012","Percentage: Non-Families, Householder Under 25 Years, 2013","Percentage: Non-Families, Householder 25 to 34 Years, 2013","Percentage: Non-Families, Householder 35 to 44 Years, 2013","Percentage: Non-Families, Householder 45 to 54 Years, 2013","Percentage: Non-Families, Householder 55 to 64 Years, 2013","Percentage: Non-Families, Householder 65 to 74 Years, 2013","Percentage: Non-Families, Householder 75 Years and Over, 2013","Percentage: Non-Families, Householder Under 25 Years, 2014","Percentage: Non-Families, Householder 25 to 34 Years, 2014","Percentage: Non-Families, Householder 35 to 44 Years, 2014","Percentage: Non-Families, Householder 45 to 54 Years, 2014","Percentage: Non-Families, Householder 55 to 64 Years, 2014","Percentage: Non-Families, Householder 65 to 74 Years, 2014","Percentage: Non-Families, Householder 75 Years and Over, 2014","Percentage: Non-Families, Householder Under 25 Years, 2015","Percentage: Non-Families, Householder 25 to 34 Years, 2015","Percentage: Non-Families, Householder 35 to 44 Years, 2015","Percentage: Non-Families, Householder 45 to 54 Years, 2015","Percentage: Non-Families, Householder 55 to 64 Years, 2015","Percentage: Non-Families, Householder 65 to 74 Years, 2015","Percentage: Non-Families, Householder 75 Years and Over, 2015","Percentage: Non-Families, Householder Under 25 Years, 2016","Percentage: Non-Families, Householder 25 to 34 Years, 2016","Percentage: Non-Families, Householder 35 to 44 Years, 2016","Percentage: Non-Families, Householder 45 to 54 Years, 2016","Percentage: Non-Families, Householder 55 to 64 Years, 2016","Percentage: Non-Families, Householder 65 to 74 Years, 2016","Percentage: Non-Families, Householder 75 Years and Over, 2016","Percentage: Non-Families, Householder Under 25 Years, 2017","Percentage: Non-Families, Householder 25 to 34 Years, 2017","Percentage: Non-Families, Householder 35 to 44 Years, 2017","Percentage: Non-Families, Householder 45 to 54 Years, 2017","Percentage: Non-Families, Householder 55 to 64 Years, 2017","Percentage: Non-Families, Householder 65 to 74 Years, 2017","Percentage: Non-Families, Householder 75 Years and Over, 2017","Percentage: Non-Families, Householder Under 25 Years, 2020","Percentage: Non-Families, Householder 25 to 34 Years, 2020","Percentage: Non-Families, Householder 35 to 44 Years, 2020","Percentage: Non-Families, Householder 45 to 54 Years, 2020","Percentage: Non-Families, Householder 55 to 64 Years, 2020","Percentage: Non-Families, Householder 65 to 74 Years, 2020","Percentage: Non-Families, Householder 75 Years and Over, 2020","Percentage: White Non-Hispanic Population, 2010","Percentage: White Non-Hispanic Population, 2011","Percentage: White Non-Hispanic Population, 2012","Percentage: White Non-Hispanic Population, 2013","Percentage: White Non-Hispanic Population, 2014","Percentage: White Non-Hispanic Population, 2015","Percentage: White Non-Hispanic Population, 2016","Percentage: White Non-Hispanic Population, 2017","Percentage: White Non-Hispanic Population, 2020"," Housing, Units, 2010"," Housing, Units, 2011"," Housing, Units, 2012"," Housing, Units, 2013"," Housing, Units, 2014"," Housing, Units, 2015"," Housing, Units, 2016"," Housing, Units, 2017"," Housing, Units, 2020","Percentage: Housing, Renter Occupied, 2010","Percentage: Housing, Renter Occupied, 2011","Percentage: Housing, Renter Occupied, 2012","Percentage: Housing, Renter Occupied, 2013","Percentage: Housing, Renter Occupied, 2014","Percentage: Housing, Renter Occupied, 2015","Percentage: Housing, Renter Occupied, 2016","Percentage: Housing, Renter Occupied, 2017","Percentage: Housing, Renter Occupied, 2020","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2010","Percentage: Housing, Occupied Structure w/ 5+ Units, 2010","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2011","Percentage: Housing, Occupied Structure w/ 5+ Units, 2011","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2012","Percentage: Housing, Occupied Structure w/ 5+ Units, 2012","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2013","Percentage: Housing, Occupied Structure w/ 5+ Units, 2013","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2014","Percentage: Housing, Occupied Structure w/ 5+ Units, 2014","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2015","Percentage: Housing, Occupied Structure w/ 5+ Units, 2015","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2016","Percentage: Housing, Occupied Structure w/ 5+ Units, 2016","Percentage: Housing, Occ. Structure w/ 3-4 Units, 2017","Percentage: Housing, Occupied Structure w/ 5+ Units, 2017","Percentage: Housing, Occupied Structure w/ 3-4 Units, 2020","Percentage: Housing, Occupied Structure w/ 5+ Units, 2020","Percentage: Households w/ 3 Vehicles, 2010","Percentage: Households w/ 4+ Vehicles, 2010","Percentage: Households w/ 3 Vehicles, 2011","Percentage: Households w/ 4+ Vehicles, 2011","Percentage: Households w/ 3 Vehicles, 2012","Percentage: Households w/ 4+ Vehicles, 2012","Percentage: Households w/ 3 Vehicles, 2013","Percentage: Households w/ 4+ Vehicles, 2013","Percentage: Households w/ 3 Vehicles, 2014","Percentage: Households w/ 4+ Vehicles, 2014","Percentage: Households w/ 3 Vehicles, 2015","Percentage: Households w/ 4+ Vehicles, 2015","Percentage: Households w/ 3 Vehicles, 2016","Percentage: Households w/ 4+ Vehicles, 2016","Percentage: Households w/ 3 Vehicles, 2017","Percentage: Households w/ 4+ Vehicles, 2017","Percentage: Households w/ 3 Vehicles, 2020","Percentage: Households w/ 4+ Vehicles, 2020","Percentage: Families, Married w/ Children Under 18, 2010","Percentage: Families, Married w/ Children Under 18, 2011","Percentage: Families, Married w/ Children Under 18, 2012","Percentage: Families, Married w/ Children Under 18, 2013","Percentage: Families, Married w/ Children Under 18, 2014","Percentage: Families, Married w/ Children Under 18, 2015","Percentage: Families, Married w/ Children Under 18, 2016","Percentage: Families, Married w/ Children Under 18, 2017","Percentage: Families, Married w/ Children Under 18, 2020"," Total Households, 2010"," Total Households, 2011"," Total Households, 2012"," Total Households, 2013"," Total Households, 2014"," Total Households, 2015"," Total Households, 2016"," Total Households, 2020"
"BG0001001, King County, WA",1250,1279,1273,1310,1352,1361,1389,1401,1450,141810,142373,133735,145149,128061,134409,139628,147165,148000,660354,662990,646802,584559,495070,497222,509843,526119,482424,24.6305,24.6405,31.3008,30.9901,40.2871,40.9479,41.0946,41.1927,41.0324,0,0,2000,2250,1661,1633,1656,1645,1643,6.7751,6.8242,7.4278,5.1034,9.8945,10.3311,11.9895,11.9326,10.3106,0,14.2857,13.0952,29.7619,23.8095,2.381,16.6667,0,14.5349,12.7907,29.6512,24.4186,2.3256,16.2791,4.3478,9.2391,11.9565,24.4565,29.3478,9.2391,11.413,3.2432,9.1892,11.3514,24.3243,29.7297,9.7297,12.4324,3.0151,9.5477,12.0603,23.6181,28.6432,10.5528,12.5628,3.0928,10.3093,11.8557,22.6804,28.866,10.8247,12.3711,3.0612,9.6939,11.7347,22.9592,29.5918,10.7143,12.2449,3.0303,10.101,11.1111,23.2323,29.2929,11.1111,12.1212,2.5907,10.3627,8.8083,22.7979,31.6062,11.9171,11.9171,77.52,76.8569,74.6269,73.8931,74.4822,74.2836,74.2981,73.5903,73.1034,565,577,575,590,608,612,620,631,648,0,0,16.4179,15.942,17.0175,17.3913,17.354,17.1717,18.2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7121,1.7046,8.7361,1.6729,6.7164,2.0522,7.971,1.4493,8.2456,0.8772,8.1739,0.8696,7.732,0.8591,7.9125,0.8418,7.6672,0.8157,33.3333,33.3333,28.4091,27.5204,28.3019,28.084,27.9793,27.7778,27.619,1663,1693,1731,1747,1797,1820,1788,1939
"BG0001002, King County, WA",1234,1226,1279,1304,1300,1331,1368,1393,1414,33316,33617,33359,30338,28103,29301,28902,30000,31970,338235,336364,302564,292857,309804,306250,308000,304000,302128,19.869,20.0662,29.3224,27.2316,27.0455,27.8204,27.9616,28.0793,28.2103,771,777,837,825,828,824,820,819,828,16.5488,16.8794,35.2941,28.2087,27.7008,29.0191,31.6779,31.7585,29.3059,10.0559,30.1676,4.1899,5.8659,24.581,5.5866,19.5531,9.5775,30.4225,4.2254,5.9155,25.3521,5.3521,19.1549,11.0429,21.4724,18.4049,15.9509,15.3374,5.8282,11.9632,9.1743,22.63,17.4312,15.9021,15.9021,5.8104,13.1498,8.9021,22.8487,18.6944,15.1335,15.1335,6.2315,13.0564,8.9286,23.5119,17.5595,15.1786,15.7738,6.25,12.7976,9.0116,23.5465,17.7326,15.1163,15.407,6.3953,12.7907,8.8319,24.2165,17.3789,14.8148,15.3846,6.5527,12.8205,7.6246,25.5132,13.783,15.5425,17.3021,7.3314,12.9032,45.7861,45.5139,42.0641,42.0245,41.8462,40.2705,40.4971,39.4831,38.0481,658,654,682,692,691,705,720,736,742,83.4179,83.5616,83.9607,83.4671,84.4051,84.7962,84.7926,84.6269,85.567,0,78.2675,0,78.2875,0,68.1818,6.9364,61.5606,8.5384,65.8466,7.8014,59.7163,7.7778,59.3055,7.4728,60.462,7.9515,60.9165,8.7987,1.5228,8.7329,1.5411,6.874,1.964,8.0257,1.4446,8.5209,0.9646,8.1505,0.9404,7.8341,0.9217,8.0597,0.8955,7.9529,0.8837,15.8798,15.7205,26.6667,26.6892,27.0175,26.4901,26.7101,26.6458,26.0355,1573,1602,1627,1651,1658,1722,1726,1834
"BG0001003, King County, WA",1337,1365,1364,1380,1441,1445,1483,1510,1538,48703,48929,55291,49423,58775,60544,60584,63849,65240,417188,420000,435938,427966,417293,420000,420438,420423,418248,26.4826,26.8463,20.4523,20.5797,30.9125,31.5257,31.7816,32.1053,31.9693,864,871,885,712,793,784,779,781,801,16.5173,16.9576,10.9415,14.1935,14.4945,15.2439,16.7672,16.9811,15.4556,21.7842,31.9502,10.7884,17.2199,4.7718,5.3942,8.0913,20.9776,32.7902,10.5906,17.5153,4.888,5.2953,7.943,10.2975,14.1876,16.2471,25.4005,21.2815,7.3227,5.2632,8.6758,14.8402,15.2968,25.5708,22.3744,7.5342,5.7078,8.547,15.3846,16.6667,24.359,21.1538,7.906,5.9829,8.243,15.6182,15.8351,24.295,22.1258,8.243,5.6399,8.5288,15.565,15.7783,24.307,21.7484,8.3156,5.7569,8.316,16.4241,15.1767,23.9085,21.6216,8.7318,5.8212,6.9915,16.9492,12.2881,24.3644,24.3644,9.322,5.7203,58.19,57.8022,55.0587,54.5652,54.6148,53.9792,54.0796,52.9801,52.1456,744,758,759,765,798,800,815,836,846,72.7931,72.973,67.5214,66.8073,68.3715,68.9424,68.9882,68.75,70.2261,6.0484,61.5592,6.0686,61.6096,11.9895,41.7655,20.2614,40.3921,19.2982,44.2357,17.875,41.375,18.1595,41.5952,17.4641,42.5837,17.7305,42.1986,8.8278,1.4472,8.8194,1.4225,6.8376,1.9943,8.1575,1.5471,8.3446,0.9421,8.166,0.9371,7.8844,0.9198,8.0357,0.8929,7.9146,1.005,27.7512,27.8302,26.7925,26.3736,27.2727,26.9231,26.7123,26.4026,26.2346,1416,1441,1464,1479,1529,1551,1560,1650
"BG0001004, King County, WA",1492,1500,1555,1577,1613,1634,1646,1687,1737,29392,29333,27500,28426,31357,32153,32286,33312,34114,0,0,88333,92000,1250000,1000000,1000000,1000000,1000000,12.8099,12.9363,13.1098,13.7931,11.1969,11.491,11.4339,11.7379,11.7904,694,699,733,752,680,676,672,670,691,32.6877,33.2533,28.5538,25.0308,23.0317,23.9766,26.2911,26.3098,24.425,12.5,47.0588,13.7255,13.2353,12.2549,1.2255,0,11.9512,47.8049,13.1707,13.4146,12.439,1.2195,0,14.7929,25.8383,15.1874,17.9487,17.7515,6.3116,2.1696,12.3772,26.9155,14.1454,18.664,18.8605,6.4833,2.554,12.218,27.2556,15.4135,17.6692,18.0451,6.9549,2.4436,11.9318,27.8409,14.3939,17.6136,18.75,7.0076,2.4621,12.1212,27.8409,14.5833,17.6136,18.3712,7.197,2.2727,11.9266,28.9908,13.945,17.2477,18.1651,7.3394,2.3853,9.9815,30.3142,11.4603,17.5601,20.3327,7.9482,2.403,35.6568,35.4,32.7331,32.5935,32.3001,31.3341,31.1057,30.3497,29.1307,838,841,874,883,903,911,913,941,961,100,100,93.875,93.7192,94.1035,94.2993,94.2993,94.2726,94.5313,3.6993,89.4989,3.805,89.4173,3.2037,85.2403,3.5108,85.5039,3.7652,80.5095,3.4029,74.0944,3.3954,74.1512,3.2944,74.8141,3.4339,74.0895,8.8427,1.5605,8.8427,1.5605,6.875,2,8.1281,1.2315,8.3033,0.8424,8.076,0.8314,7.8385,0.8314,8.0183,0.8018,7.8125,0.8929,12.7424,12.8134,25.256,25.4125,25.4181,24.8408,24.8408,25.3049,24.2254,1319,1344,1372,1392,1409,1444,1455,1538
"BG0001005, King County, WA",942,949,981,971,985,1025,1042,1063,1090,48882,49196,47961,47600,48939,49677,50435,54200,54297,415385,417308,544118,347059,324324,322222,323684,321053,322222,26.5971,26.4858,41.2104,35.5811,31.5789,32.0375,32.2325,32.6478,32.1782,863,870,963,977,950,949,950,957,942,16.5563,16.9935,30.1483,28.9655,24.547,25.5591,28.32,28.6159,25.6061,21.9697,32.3232,10.3535,16.6667,4.5455,5.8081,8.3333,20.8543,33.1658,10.3015,16.8342,4.7739,5.7789,8.2915,20.1774,19.9557,7.3171,5.3215,17.9601,15.5211,13.7472,16.9683,20.5882,6.7873,5.4299,19.0045,15.6109,15.6109,16.6302,21.2254,7.4398,5.0328,17.7243,16.4114,15.5361,16.2047,21.322,6.823,5.1173,18.3369,17.0576,15.1386,16.2447,21.308,6.962,5.0633,18.1435,17.2996,14.9789,15.8111,22.1766,6.5708,4.9281,17.8645,17.8645,14.7844,13.1148,22.7459,5.3279,5.123,19.877,19.0574,14.7541,56.051,55.3214,52.7013,52.4202,52.4873,51.8049,51.7274,50.6115,50,638,642,666,656,668,689,697,714,726,72.8395,72.8873,90.5085,90.0515,90.7407,90.9385,90.8654,90.8385,91.5023,5.9561,61.4421,6.0748,61.3707,0,87.2373,0,85.6707,0,85.1796,0,76.6328,0,76.4706,0,77.451,0,78.0992,8.642,1.5873,8.6268,1.5845,6.6102,2.0339,8.0617,1.5437,8.2492,0.8418,8.0906,0.8091,7.6923,0.8013,7.764,0.7764,7.739,0.7587,27.4854,27.0588,17.2662,17.0213,16.7883,16.7785,16.6667,16.5605,16.3743,1293,1317,1346,1364,1397,1416,1425,1507
"BG0002001, King County, WA",1086,1100,1114,1118,1138,1174,1168,1219,1248,61218,61354,63963,70833,80195,82534,83984,89113,91791,361151,362590,365455,354167,350521,351337,351630,351295,348980,26.4249,26.5985,30.3704,28.1518,36.4508,36.9767,37.2526,37.6812,37.7155,1173,1191,1268,1310,898,880,880,891,875,16,16.3823,12.8975,10.9565,15.9864,16.609,18.4397,18.5811,16.8576,0,34.6457,18.1102,15.748,22.8346,8.6614,0,0,34.1085,17.8295,16.2791,23.2558,8.5271,0,5.2326,14.5349,16.8605,18.6047,25,10.4651,9.3023,4.1176,15.2941,15.8824,18.8235,25.2941,10.5882,10,3.9106,15.6425,17.3184,17.8771,24.0223,11.7318,9.4972,3.9106,16.2011,16.2011,17.3184,25.1397,11.7318,9.4972,3.9548,16.3842,16.3842,17.5141,24.8588,11.2994,9.6045,3.7838,16.7568,15.6757,17.2973,24.8649,11.8919,9.7297,3.352,17.3184,12.2905,17.3184,27.3743,12.8492,9.4972,61.326,60.6364,58.3483,57.6923,57.8207,57.0698,57.1062,56.1936,55.0481,455,460,467,468,476,490,485,510,518,39.3939,39.4919,28.0182,27.4376,28.7305,29.3103,29.2576,29.1322,30.3644,10.1099,4.1758,10.2174,4.1304,10.2784,4.4968,9.4017,2.7778,10.5042,3.9916,10,3.6735,10.1031,3.7113,9.6078,3.5294,9.8456,3.2819,7.6923,3.2634,7.6213,3.2333,8.4282,2.0501,9.5238,2.0408,9.7996,1.3363,9.6983,1.2931,9.3886,1.31,9.5041,1.2397,9.3117,1.417,41.7219,41.7763,32.2097,31.7343,32.2222,31.9298,31.6726,31.7726,31.4286,1277,1301,1329,1347,1380,1386,1407,1475
"BG0002002, King County, WA",1360,1368,1376,1439,1435,1466,1507,1521,1557,57863,58367,54018,51550,38409,40333,41848,43571,42841,354698,355782,364179,362963,369718,372593,372993,372464,372464,33.2373,33.3652,30.8411,30.2852,29.4059,29.9522,30.1676,30.663,30.4348,813,818,854,813,804,796,793,794,817,19.2469,19.4751,13.9633,15.6992,12.0735,12.5168,14.0957,14.0236,12.5635,4.9774,40.2715,17.6471,11.3122,11.7647,13.1222,0.905,4.9327,39.9103,17.4888,11.6592,12.1076,13.0045,0.8969,11.5556,26.2222,11.5556,15.5556,17.3333,8.8889,8.8889,9.9567,26.4069,10.8225,16.0173,18.1818,9.0909,9.5238,9.6234,27.1967,11.7155,14.6444,17.5732,9.6234,9.6234,9.2827,27.4262,10.9705,14.7679,18.1435,10.1266,9.2827,9.0909,27.686,11.157,14.876,17.7686,10.3306,9.0909,9.0164,28.2787,11.0656,14.3443,17.623,10.6557,9.0164,7.5949,29.5359,8.4388,14.7679,19.8312,10.9705,8.8608,55.1471,54.5322,51.6715,51.4941,51.5679,50.8186,50.8295,49.7699,49.1972,590,593,598,622,621,633,646,658,669,60.3261,60.5787,47.9354,47.1698,48.7973,49.5798,49.5881,49.3548,51.0269,0,32.8814,0,32.715,0,32.9432,0,32.4759,0,37.1981,0,35.071,0,35.2942,0,35.4104,0,35.2765,7.7899,3.2609,7.7758,3.4358,8.2585,1.9749,9.6055,1.7153,9.9656,1.2028,9.7479,1.1765,9.3904,1.1532,9.5161,1.129,9.4787,1.2638,29.003,29.0909,28.9157,28.4091,29.1545,28.7709,28.4932,28.4574,28.2828,1212,1216,1233,1241,1308,1327,1303,1413
"BG0002003, King County, WA",1509,1541,1558,1590,1579,1644,1635,1681,1748,48071,48500,47518,61257,60693,62816,64189,67831,69882,334967,335897,334500,328736,249107,248696,248261,247541,245238,27.3451,27.5862,31.016,35.0258,32.9852,33.7748,34.055,34.2765,34.1014,875,878,899,915,890,888,889,890,894,20.5275,21.0468,20,37.3737,30.2378,31.2925,34.0278,34.119,31.931,21.6846,27.4194,6.6308,17.7419,7.5269,2.1505,16.8459,20.9139,27.9438,6.5026,18.2777,7.7329,2.109,16.5202,16.5957,23.4043,11.4894,16.1702,14.6809,10.6383,7.0213,13.9535,24.5243,10.9937,16.4905,15.4334,10.7822,7.8224,13.6646,25.0518,11.8012,15.735,14.6998,11.3872,7.6605,13.0346,25.6619,11.2016,15.4786,15.2749,11.8126,7.5356,13.4298,25.2066,11.3636,15.4959,15.0826,11.9835,7.438,12.9741,26.3473,10.7784,15.1697,14.7705,12.3752,7.5848,11,27.8,8.6,15.6,16.4,13.4,7.2,60.2386,59.5717,56.8036,56.2264,56.5548,55.7786,55.9633,55.0863,54.405,826,842,854,869,865,896,886,918,948,69.3982,69.5597,72.3325,71.6889,73.1051,73.678,73.6905,73.4554,74.8344,0,76.3923,0,76.1282,1.8735,80.562,1.9563,72.2669,4.8555,71.2139,4.6875,67.8571,4.7404,67.6071,4.4662,68.6274,4.6414,69.0929,7.6825,3.5852,7.5472,3.6478,8.3127,2.3573,9.599,1.8226,9.9022,1.2225,9.6357,1.1751,9.2857,1.1905,9.4966,1.2586,9.2715,1.2141,13.9013,13.7168,25,24.8571,25.3731,25,24.7191,24.6649,24.3842,1204,1208,1242,1244,1273,1311,1326,1396
"BG0002004, King County, WA",1053,1049,1065,1111,1111,1136,1167,1192,1207,69413,69712,60638,53992,55970,58640,60764,64020,64781,330061,332407,348947,338776,314570,311724,311565,308108,304965,25.3149,25.5373,33.2533,26.9099,31.5729,32.3693,32.3944,32.7678,32.7141,877,884,953,1012,1035,1033,1036,1042,1034,15.7454,16.0535,17.4138,14.2857,6.6236,7.0957,8.0065,8.121,7.1875,16.1017,24.5763,1.6949,11.0169,9.7458,19.4915,17.3729,15.3191,25.1064,1.7021,11.4894,10.2128,19.1489,17.0213,6.7797,17.6271,11.5254,11.5254,21.6949,14.2373,16.6102,4.9505,18.1518,10.8911,11.8812,21.7822,13.8614,18.4818,5.1447,18.328,11.5756,10.9325,21.2219,14.791,18.0064,5.1447,18.9711,10.6109,10.6109,21.5434,15.4341,17.6849,5.3628,18.612,10.7256,10.7256,22.3975,15.4574,16.7192,5.2308,19.3846,10.4615,10.7692,21.2308,16,16.9231,4.7619,20,8.254,10.4762,23.1746,16.8254,16.5079,66.5717,65.9676,63.4742,63.0963,63.1863,62.8521,62.8963,61.9966,61.2262,576,571,583,606,606,619,631,650,654,25.3235,25.4206,41.7582,41.0526,42.6316,43.4932,43.5294,43.0894,44.9275,5.9028,44.2708,5.9545,44.3081,6.175,51.6294,6.6007,45.7095,2.9703,53.7954,2.9079,50.7269,3.0111,50.8716,2.7692,51.2308,2.9052,51.0704,7.7634,3.3272,7.6636,3.5514,8.2418,2.1978,9.4737,1.9298,10,1.4035,9.7603,1.3699,9.4118,1.3445,9.5935,1.4634,9.5008,1.4493,12.1311,12,21.5139,21.3483,21.6216,21.6117,21.223,21.0345,21.2418,1187,1191,1204,1245,1274,1299,1308,1383
"BG0002005, King County, WA",1324,1318,1367,1400,1396,1408,1460,1483,1499,49187,49907,40833,37500,48214,49375,50221,51923,51902,349065,353271,411504,326923,283621,284483,286441,284677,273333,30.8824,31.0536,34.1165,34.7628,35.0829,36.1413,36.1572,36.6438,36.745,738,750,870,882,897,897,898,904,910,17.8905,18.3155,13.2813,9.0566,8.2175,8.3551,9.7686,9.7744,8.529,4,31,5.5,19.5,16.25,15.25,8.5,4.0302,30.9824,5.2897,19.6474,16.6247,15.1133,8.3123,7.772,17.3575,13.9896,15.285,16.5803,11.399,17.6166,6.4103,18.4615,13.3333,15.3846,16.4103,11.0256,18.9744,6.5163,18.2957,14.0351,14.2857,16.0401,11.7794,19.0476,6.0914,18.5279,13.4518,14.467,16.4975,12.4365,18.5279,6.1576,18.7192,13.5468,14.2857,16.2562,12.5616,18.4729,6.0386,19.5652,12.8019,14.2512,15.942,12.8019,18.599,4.9875,19.9501,10.4738,14.4638,17.9551,13.9651,18.2045,65.6344,65.0986,62.692,62.1429,62.3209,61.7188,61.6438,60.7552,60.507,698,691,720,736,735,741,763,782,786,47.5336,47.6551,48.0406,47.3088,48.9362,49.7191,49.7954,49.5352,51.2516,8.0229,52.2921,8.2489,52.2432,8.3333,40.9723,10.1902,46.0599,8.1633,44.3538,7.9622,42.3751,7.9948,42.5951,7.6726,43.2225,8.0153,42.4936,7.7728,3.2885,7.7156,3.4796,8.2729,2.0319,9.6317,1.8414,9.9291,1.1348,9.691,1.1236,9.2769,1.0914,9.429,1.1952,9.3544,1.1858,26.3941,26.1364,26.4026,26.2658,26.4706,26.1006,25.9939,25.9587,25.9777,1131,1136,1177,1192,1209,1228,1248,1308
"BG0002006, King County, WA",1314,1342,1326,1349,1415,1415,1458,1473,1504,83953,84375,80385,79518,98611,104044,108117,113014,114437,354839,355986,369488,368379,361751,363054,363636,363107,359809,39.479,39.7649,40.6627,42.8571,40.1693,40.8582,41.0698,41.3916,41.1612,580,567,1158,1711,1750,1750,1756,1767,1750,13.0868,13.4349,15.4848,16.5254,13.5027,14.2061,15.775,15.8602,14.3799,0,23.125,24.375,16.875,18.75,6.25,10.625,0,23.1707,24.3902,17.0732,18.9024,6.0976,10.3659,5.914,11.828,13.9785,18.2796,33.3333,9.6774,6.9892,4.8649,12.4324,12.973,18.3784,34.0541,9.7297,7.5676,4.9505,12.3762,14.3564,17.3267,33.1683,10.396,7.4257,4.6154,12.8205,12.8205,17.4359,34.8718,10.2564,7.1795,4.5226,13.0653,13.0653,17.0854,34.1709,10.5528,7.5377,4.4554,13.3663,12.8713,17.3267,33.6634,10.8911,7.4257,3.6082,13.9175,10.3093,17.0103,36.5979,11.8557,6.701,71.7656,71.0879,69.1554,68.4211,68.4806,68.1272,68.1756,67.4813,66.7553,553,564,560,568,596,594,608,620,629,12.334,12.4767,23.8722,23.2902,24.6046,25.1761,25.1291,24.9158,26.1157,0,4.7016,0,4.6099,0,3.0357,0,2.4648,0,3.0201,0,2.862,0,2.7961,0,2.7419,0,2.5437,7.7799,3.2258,7.635,3.1657,8.2707,2.0677,9.6118,2.0333,10.0176,1.2302,9.8592,1.2324,9.4664,1.2048,9.596,1.1785,9.4215,1.3223,58.8556,58.9812,31.7919,31.4607,31.8801,31.6354,31.4136,31.3776,31.1436,1104,1090,1134,1164,1193,1208,1217,1287
